pack,task,candidate_kind,candidate_id,sha256,format,bytes,recorded_capture,recorded_in_test_verdict,nodeid,dir
deep-swe,prometheus-typed-label-sorting,mutant,test_incomplete_implementation_mutant_fails#1,7361a085339e6abc3de1a8b5b145e9782201ce5f7d959ec017f5a6c109c796c8,patch,3792,captured,failed,tests/test_deepswe_prometheus_typed_label_sorting_v2.py::test_incomplete_implementation_mutant_fails,runs/campaign/phase1/candidates/deep-swe/prometheus-typed-label-sorting/7361a085339e6abc
deep-swe,prometheus-typed-label-sorting,mutant,test_mutant_leading_whitespace_precedence_fails#1,da42b3e4d5d6c20abed9deb7ad05aeb73f52f14fac6ec493a1ec9777b50fd5c0,patch,20726,captured,failed,tests/test_deepswe_prometheus_typed_label_sorting_v2.py::test_mutant_leading_whitespace_precedence_fails,runs/campaign/phase1/candidates/deep-swe/prometheus-typed-label-sorting/da42b3e4d5d6c20a
deep-swe,prometheus-typed-label-sorting,mutant,test_mutant_cidr_prefix_length_direction_fails#1,599e16e1bc7b2ca34a7529b4898d5725d895237c20c49d581f41606d824b8c5b,patch,20726,captured,failed,tests/test_deepswe_prometheus_typed_label_sorting_v2.py::test_mutant_cidr_prefix_length_direction_fails,runs/campaign/phase1/candidates/deep-swe/prometheus-typed-label-sorting/599e16e1bc7b2ca3
deep-swe,prometheus-typed-label-sorting,mutant,test_mutant_huge_magnitude_order_fails#1,b377e38deded5ab2592b0d1179de4daf0a827824aadf0516b54a7a2ff9d921fb,patch,20656,captured,failed,tests/test_deepswe_prometheus_typed_label_sorting_v2.py::test_mutant_huge_magnitude_order_fails,runs/campaign/phase1/candidates/deep-swe/prometheus-typed-label-sorting/b377e38deded5ab2
deep-swe,prometheus-typed-label-sorting,mutant,test_mutant_equal_typed_natural_tie_break_removed_fails#1,a0eaa8b1280f72e36e1594fb5624601899a191d9f0af391f305126a75451ad13,patch,20698,captured,failed,tests/test_deepswe_prometheus_typed_label_sorting_v2.py::test_mutant_equal_typed_natural_tie_break_removed_fails,runs/campaign/phase1/candidates/deep-swe/prometheus-typed-label-sorting/a0eaa8b1280f72e3
deep-swe,termenv-preserve-ansi-resets,base,test_base_fails_through_the_real_capture_path#1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,patch,0,captured,failed,tests/test_deepswe_termenv_preserve_ansi_resets_v2.py::test_base_fails_through_the_real_capture_path,runs/campaign/phase1/candidates/deep-swe/termenv-preserve-ansi-resets/e3b0c44298fc1c14
deep-swe,termenv-preserve-ansi-resets,reference,test_reference_passes_in_fresh_evaluations#1,514ee3f7a8c6e0ed8049b195f1570537ea07c473f9fa73b3b9a02a0956016575,patch,15103,captured,passed,tests/test_deepswe_termenv_preserve_ansi_resets_v2.py::test_reference_passes_in_fresh_evaluations,runs/campaign/phase1/candidates/deep-swe/termenv-preserve-ansi-resets/514ee3f7a8c6e0ed
deep-swe,termenv-preserve-ansi-resets,mutant,test_incomplete_implementation_mutant_fails#1,fe578b63f7e0a5dca60ae2ef344b77ef22783d8961d2cc038844b6d7eaf34d86,patch,11449,captured,failed,tests/test_deepswe_termenv_preserve_ansi_resets_v2.py::test_incomplete_implementation_mutant_fails,runs/campaign/phase1/candidates/deep-swe/termenv-preserve-ansi-resets/fe578b63f7e0a5dc
deep-swe,termenv-preserve-ansi-resets,mutant,test_mutant_reset_detection_only_full_reset_fails#1,cd99f16eea9f189cd57c8b3a12c1bf754f2570163bc57f0365f0dffeac3b0439,patch,15195,captured,failed,tests/test_deepswe_termenv_preserve_ansi_resets_v2.py::test_mutant_reset_detection_only_full_reset_fails,runs/campaign/phase1/candidates/deep-swe/termenv-preserve-ansi-resets/cd99f16eea9f189c
deep-swe,termenv-preserve-ansi-resets,mutant,test_mutant_no_reopen_after_reset_fails#1,30b32d2d9dfe64c2b8a712e18a22de75dc2a998eb8d83be783b4dbee7b4d1c9d,patch,15112,captured,failed,tests/test_deepswe_termenv_preserve_ansi_resets_v2.py::test_mutant_no_reopen_after_reset_fails,runs/campaign/phase1/candidates/deep-swe/termenv-preserve-ansi-resets/30b32d2d9dfe64c2
deep-swe,termenv-preserve-ansi-resets,mutant,test_mutant_no_split_guarantee_fails#1,3fe410ec8069145fb9d42dadeee90425d3a3928f7a6ff1eb09e0df975b22d7ce,patch,15176,captured,failed,tests/test_deepswe_termenv_preserve_ansi_resets_v2.py::test_mutant_no_split_guarantee_fails,runs/campaign/phase1/candidates/deep-swe/termenv-preserve-ansi-resets/3fe410ec8069145f
deep-swe,termenv-preserve-ansi-resets,mutant,test_mutant_hyperlink_not_closed_fails#1,ab41e6733bf83791c73226b349379ed836f02d5591b447ee2da4cfe77dc6b8e8,patch,15112,captured,failed,tests/test_deepswe_termenv_preserve_ansi_resets_v2.py::test_mutant_hyperlink_not_closed_fails,runs/campaign/phase1/candidates/deep-swe/termenv-preserve-ansi-resets/ab41e6733bf83791
deep-swe,termenv-preserve-ansi-resets,mutant,test_mutant_ascii_style_truncate_emits_tail_fails#1,a7fb68c22c541c6826602ae5ec4c4d97a519b05640964b4ffebb60effbc7b31f,patch,15176,captured,failed,tests/test_deepswe_termenv_preserve_ansi_resets_v2.py::test_mutant_ascii_style_truncate_emits_tail_fails,runs/campaign/phase1/candidates/deep-swe/termenv-preserve-ansi-resets/a7fb68c22c541c68
deep-swe,pest-character-class-coalescing,base,test_base_fails_through_the_real_capture_path#1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,patch,0,captured,failed,tests/test_deepswe_pest_character_class_coalescing_v2.py::test_base_fails_through_the_real_capture_path,runs/campaign/phase1/candidates/deep-swe/pest-character-class-coalescing/e3b0c44298fc1c14
deep-swe,pest-character-class-coalescing,reference,test_reference_passes_in_fresh_evaluations#1,5dcf463f6de9f9aaa2729c0e7fb521fa933de3e76154da22aa9e38e0fa281886,patch,19777,captured,passed,tests/test_deepswe_pest_character_class_coalescing_v2.py::test_reference_passes_in_fresh_evaluations,runs/campaign/phase1/candidates/deep-swe/pest-character-class-coalescing/5dcf463f6de9f9aa
deep-swe,pest-character-class-coalescing,mutant,test_dropping_the_largest_non_test_file_fails#1,fc64e31e031c70df7cb48c32c25e5fabe31e5d4f170248c56e62a6503fe1cdd8,patch,10882,captured,failed,tests/test_deepswe_pest_character_class_coalescing_v2.py::test_dropping_the_largest_non_test_file_fails,runs/campaign/phase1/candidates/deep-swe/pest-character-class-coalescing/fc64e31e031c70df
deep-swe,pest-character-class-coalescing,mutant,test_benefit_check_off_by_one_mutant_fails#1,168fe2a5a850fd958739532c6e9ebd1723a689b7c4365222993ba9905df3844e,patch,19776,captured,failed,tests/test_deepswe_pest_character_class_coalescing_v2.py::test_benefit_check_off_by_one_mutant_fails,runs/campaign/phase1/candidates/deep-swe/pest-character-class-coalescing/168fe2a5a850fd95
deep-swe,pest-character-class-coalescing,mutant,test_case_insensitive_expansion_disabled_mutant_fails#1,25375b9bd301db76607d639f5b97b0a20dd5cbde611b5eed8de561f2fc671708,patch,19759,captured,failed,tests/test_deepswe_pest_character_class_coalescing_v2.py::test_case_insensitive_expansion_disabled_mutant_fails,runs/campaign/phase1/candidates/deep-swe/pest-character-class-coalescing/25375b9bd301db76
deep-swe,pest-character-class-coalescing,mutant,test_partial_run_threshold_lowered_mutant_fails#1,e5f2d1890581ce84009aaf91d735bf8ebff9ebd474dd6c7da312c59327619c90,patch,19777,captured,failed,tests/test_deepswe_pest_character_class_coalescing_v2.py::test_partial_run_threshold_lowered_mutant_fails,runs/campaign/phase1/candidates/deep-swe/pest-character-class-coalescing/e5f2d1890581ce84
deep-swe,etree-xml-diff-patch,base,test_base_fails_through_the_real_capture_path#1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,patch,0,captured,failed,tests/test_deepswe_etree_xml_diff_patch_v2.py::test_base_fails_through_the_real_capture_path,runs/campaign/phase1/candidates/deep-swe/etree-xml-diff-patch/e3b0c44298fc1c14
deep-swe,etree-xml-diff-patch,reference,test_reference_passes_in_fresh_evaluations#1,010c309e24748c32335623f061e0c4571db428a77e7e427efbfa20254f94e8b1,patch,45435,captured,passed,tests/test_deepswe_etree_xml_diff_patch_v2.py::test_reference_passes_in_fresh_evaluations,runs/campaign/phase1/candidates/deep-swe/etree-xml-diff-patch/010c309e24748c32
deep-swe,etree-xml-diff-patch,mutant,test_incomplete_implementation_mutant_fails#1,08761a7e7316d3c536b118e6390b2e2eaa788844d4d8a61ea9c12800b3b5ea9e,patch,27960,captured,failed,tests/test_deepswe_etree_xml_diff_patch_v2.py::test_incomplete_implementation_mutant_fails,runs/campaign/phase1/candidates/deep-swe/etree-xml-diff-patch/08761a7e7316d3c5
deep-swe,etree-xml-diff-patch,mutant,test_op_add_uses_element_path_not_parent_mutant_fails#1,363925da19929f5c671dea8618fcbbed772284b5822648e7712284a819d4a521,patch,45618,captured,failed,tests/test_deepswe_etree_xml_diff_patch_v2.py::test_op_add_uses_element_path_not_parent_mutant_fails,runs/campaign/phase1/candidates/deep-swe/etree-xml-diff-patch/363925da19929f5c
deep-swe,etree-xml-diff-patch,mutant,test_new_attribute_encoding_mutant_fails#1,822657404446d80bb9aed86f8ef97844f7f1773c90b96143a7dfe199bb99cc4a,patch,45481,captured,failed,tests/test_deepswe_etree_xml_diff_patch_v2.py::test_new_attribute_encoding_mutant_fails,runs/campaign/phase1/candidates/deep-swe/etree-xml-diff-patch/822657404446d80b
deep-swe,etree-xml-diff-patch,mutant,test_reverse_patch_keeps_original_order_mutant_fails#1,446a56d9c9c0ea9bb14529e4253d38b4c7b992abc946219847c86067c14399e4,patch,45451,captured,failed,tests/test_deepswe_etree_xml_diff_patch_v2.py::test_reverse_patch_keeps_original_order_mutant_fails,runs/campaign/phase1/candidates/deep-swe/etree-xml-diff-patch/446a56d9c9c0ea9b
deep-swe,etree-xml-diff-patch,mutant,test_merge_metadata_not_populated_mutant_fails#1,c4c49d9b25d7390e518790f5622621dba009b26450674380c5e8dd8d58e40dc2,patch,45117,captured,failed,tests/test_deepswe_etree_xml_diff_patch_v2.py::test_merge_metadata_not_populated_mutant_fails,runs/campaign/phase1/candidates/deep-swe/etree-xml-diff-patch/c4c49d9b25d7390e
deep-swe,meriyah-explicit-resource-declarations,base,test_base_fails_through_the_real_capture_path#1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,patch,0,captured,failed,tests/test_deepswe_meriyah_explicit_resource_declarations_v2.py::test_base_fails_through_the_real_capture_path,runs/campaign/phase1/candidates/deep-swe/meriyah-explicit-resource-declarations/e3b0c44298fc1c14
deep-swe,meriyah-explicit-resource-declarations,reference,test_reference_passes_in_fresh_evaluations#1,5014eb30cbf4cfc53cb19f378a81c39987b6aafb84fb57826327a10fe57d405f,patch,24593,captured,passed,tests/test_deepswe_meriyah_explicit_resource_declarations_v2.py::test_reference_passes_in_fresh_evaluations,runs/campaign/phase1/candidates/deep-swe/meriyah-explicit-resource-declarations/5014eb30cbf4cfc5
deep-swe,meriyah-explicit-resource-declarations,mutant,test_dropping_the_largest_source_file_fails#1,0e4564c677e0754381eb86b43cc6cb29ca8feb9835f3dab87367f754f588105b,patch,3899,captured,failed,tests/test_deepswe_meriyah_explicit_resource_declarations_v2.py::test_dropping_the_largest_source_file_fails,runs/campaign/phase1/candidates/deep-swe/meriyah-explicit-resource-declarations/0e4564c677e07543
deep-swe,meriyah-explicit-resource-declarations,mutant,test_semantic_mutants_fail[await-using-error-priority]#1,9e13210e9906ed2cfcd97b3e8390f11475a47cd70140ae8b341bdb876f92b1ce,patch,24592,captured,failed,tests/test_deepswe_meriyah_explicit_resource_declarations_v2.py::test_semantic_mutants_fail[await-using-error-priority],runs/campaign/phase1/candidates/deep-swe/meriyah-explicit-resource-declarations/9e13210e9906ed2c
deep-swe,meriyah-explicit-resource-declarations,mutant,test_semantic_mutants_fail[for-of-using-disabled]#1,da87ee7de60781e8ea561b143afbee10004c1f566c05bd148914472ecb301421,patch,24567,captured,failed,tests/test_deepswe_meriyah_explicit_resource_declarations_v2.py::test_semantic_mutants_fail[for-of-using-disabled],runs/campaign/phase1/candidates/deep-swe/meriyah-explicit-resource-declarations/da87ee7de60781e8
deep-swe,meriyah-explicit-resource-declarations,mutant,test_semantic_mutants_fail[kind-label-swap]#1,b6652c29f913b225452ad5526351ff410d2e5803747e3f68c24b56eb2e1fe4c5,patch,24593,captured,failed,tests/test_deepswe_meriyah_explicit_resource_declarations_v2.py::test_semantic_mutants_fail[kind-label-swap],runs/campaign/phase1/candidates/deep-swe/meriyah-explicit-resource-declarations/b6652c29f913b225
deep-swe,meriyah-explicit-resource-declarations,mutant,test_semantic_mutants_fail[newline-sensitivity-dropped]#1,447e74b3d9a954ab306ee045d60c63013727dfe3f2ec242fc778bd8a94b4dae8,patch,24536,captured,failed,tests/test_deepswe_meriyah_explicit_resource_declarations_v2.py::test_semantic_mutants_fail[newline-sensitivity-dropped],runs/campaign/phase1/candidates/deep-swe/meriyah-explicit-resource-declarations/447e74b3d9a954ab
deep-swe,happy-dom-deterministic-intersectionobserver,base,test_base_fails_through_the_real_capture_path#1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,patch,0,captured,failed,tests/test_deepswe_happy_dom_deterministic_intersectionobserver_v2.py::test_base_fails_through_the_real_capture_path,runs/campaign/phase1/candidates/deep-swe/happy-dom-deterministic-intersectionobserver/e3b0c44298fc1c14
deep-swe,happy-dom-deterministic-intersectionobserver,reference,test_reference_passes_in_fresh_evaluations#1,a9f01b843006d21d3cec9befc8d09affa77e65fe79350277686774a53b79e0e1,patch,25378,captured,passed,tests/test_deepswe_happy_dom_deterministic_intersectionobserver_v2.py::test_reference_passes_in_fresh_evaluations,runs/campaign/phase1/candidates/deep-swe/happy-dom-deterministic-intersectionobserver/a9f01b843006d21d
deep-swe,happy-dom-deterministic-intersectionobserver,mutant,test_dropping_the_largest_source_file_fails#1,ca9d1408a77510886e03413a2b09c5af312545cd004281f236b2f36c9eee7c3e,patch,14941,captured,failed,tests/test_deepswe_happy_dom_deterministic_intersectionobserver_v2.py::test_dropping_the_largest_source_file_fails,runs/campaign/phase1/candidates/deep-swe/happy-dom-deterministic-intersectionobserver/ca9d1408a7751088
deep-swe,happy-dom-deterministic-intersectionobserver,mutant,test_semantic_mutants_fail[order-not-preserved]#1,deb8bbb6475d2c765b5bebf9df395e70f2332d124c3571aa0f8cf44b826f6098,patch,25400,captured,failed,tests/test_deepswe_happy_dom_deterministic_intersectionobserver_v2.py::test_semantic_mutants_fail[order-not-preserved],runs/campaign/phase1/candidates/deep-swe/happy-dom-deterministic-intersectionobserver/deb8bbb6475d2c76
deep-swe,happy-dom-deterministic-intersectionobserver,mutant,test_semantic_mutants_fail[root-margin-3value-wrong-expansion]#1,d2ba0a8992c1232dad947fedad2ebc880e23dccf68b67ea5554edd07dd4d6c91,patch,25378,captured,failed,tests/test_deepswe_happy_dom_deterministic_intersectionobserver_v2.py::test_semantic_mutants_fail[root-margin-3value-wrong-expansion],runs/campaign/phase1/candidates/deep-swe/happy-dom-deterministic-intersectionobserver/d2ba0a8992c1232d
deep-swe,happy-dom-deterministic-intersectionobserver,mutant,test_semantic_mutants_fail[synchronous-delivery]#1,7a8cfe245bc9bb4d9f491adb278209942c632ad63c5b8f2af07b2f1d56b8694e,patch,25310,captured,failed,tests/test_deepswe_happy_dom_deterministic_intersectionobserver_v2.py::test_semantic_mutants_fail[synchronous-delivery],runs/campaign/phase1/candidates/deep-swe/happy-dom-deterministic-intersectionobserver/7a8cfe245bc9bb4d
deep-swe,happy-dom-deterministic-intersectionobserver,mutant,test_semantic_mutants_fail[threshold-crossing-only-upward]#1,cd7ed85e4fadede55fb7a0db661fa313e274e210655bd0ee1f53cba1022a921d,patch,25358,captured,failed,tests/test_deepswe_happy_dom_deterministic_intersectionobserver_v2.py::test_semantic_mutants_fail[threshold-crossing-only-upward],runs/campaign/phase1/candidates/deep-swe/happy-dom-deterministic-intersectionobserver/cd7ed85e4fadede5
deep-swe,happy-dom-deterministic-intersectionobserver,mutant,test_semantic_mutants_fail[unobserve-is-noop]#1,275ac016f471c46122ac8cf871e689d6fd35b436ea79405494c4010bd1d46cb4,patch,25322,captured,failed,tests/test_deepswe_happy_dom_deterministic_intersectionobserver_v2.py::test_semantic_mutants_fail[unobserve-is-noop],runs/campaign/phase1/candidates/deep-swe/happy-dom-deterministic-intersectionobserver/275ac016f471c461
deep-swe,happy-dom-deterministic-intersectionobserver,mutant,test_semantic_mutants_fail[zero-area-special-case-dropped]#1,5f98947c01f97f3bcb2beb4edd81f99cb1f3bb165d6aa40745964580c4e4de32,patch,25310,captured,failed,tests/test_deepswe_happy_dom_deterministic_intersectionobserver_v2.py::test_semantic_mutants_fail[zero-area-special-case-dropped],runs/campaign/phase1/candidates/deep-swe/happy-dom-deterministic-intersectionobserver/5f98947c01f97f3b
deep-swe,tengo-destructuring-bindings,base,test_base_fails_through_the_real_capture_path#1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,patch,0,captured,failed,tests/test_deepswe_tengo_destructuring_bindings_v2.py::test_base_fails_through_the_real_capture_path,runs/campaign/phase1/candidates/deep-swe/tengo-destructuring-bindings/e3b0c44298fc1c14
deep-swe,tengo-destructuring-bindings,reference,test_reference_passes_in_fresh_evaluations#1,08cf4d836fe88494799ff94b277601572c0ce41851945fb16bde3283308aae9c,patch,24281,captured,passed,tests/test_deepswe_tengo_destructuring_bindings_v2.py::test_reference_passes_in_fresh_evaluations,runs/campaign/phase1/candidates/deep-swe/tengo-destructuring-bindings/08cf4d836fe88494
deep-swe,tengo-destructuring-bindings,mutant,test_incomplete_implementation_mutant_fails#1,e76eeeeaf43499f0235ceea61340436f3e097db4516b5dbda845528ae06888aa,patch,12096,captured,failed,tests/test_deepswe_tengo_destructuring_bindings_v2.py::test_incomplete_implementation_mutant_fails,runs/campaign/phase1/candidates/deep-swe/tengo-destructuring-bindings/e76eeeeaf43499f0
deep-swe,tengo-destructuring-bindings,mutant,test_rest_must_be_last_check_direction_mutant_fails#1,e7e49aaf662fcb2a286f63d3a692fc8a66b2ee4884d9027df4155f884cfbcef4,patch,24319,captured,failed,tests/test_deepswe_tengo_destructuring_bindings_v2.py::test_rest_must_be_last_check_direction_mutant_fails,runs/campaign/phase1/candidates/deep-swe/tengo-destructuring-bindings/e7e49aaf662fcb2a
deep-swe,tengo-destructuring-bindings,mutant,test_array_default_always_evaluated_mutant_fails#1,dd7335aab42317affa110be50b150a21a2902063ebbbc36f2dba63dfb9b79e76,patch,23839,captured,failed,tests/test_deepswe_tengo_destructuring_bindings_v2.py::test_array_default_always_evaluated_mutant_fails,runs/campaign/phase1/candidates/deep-swe/tengo-destructuring-bindings/dd7335aab42317af
